------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 5.7
downloading device type, android
device, Pocket
device name, Pocket
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 85
time diff [logger-smartphone](sec), 0
lat, 43.586608
long, -5.760915
accuracy (m), 4.3
------------------------------,--------------------
time,temp
2024-12-07 13:24:01,12.2
2024-12-07 13:26:01,12.1
2024-12-07 13:28:01,12.5
2024-12-07 13:30:01,13.0
2024-12-07 13:32:01,13.4
2024-12-07 13:34:01,13.5
2024-12-07 13:36:01,13.5
2024-12-07 13:38:01,14.6
2024-12-07 13:40:01,14.9
2024-12-07 13:42:01,15.0
2024-12-07 13:44:01,15.0
2024-12-07 13:46:01,14.9
2024-12-07 13:48:01,14.9
2024-12-07 13:50:01,14.9
2024-12-07 13:52:01,14.8
2024-12-07 13:54:01,14.8
2024-12-07 13:56:01,14.8
2024-12-07 13:58:01,14.8
2024-12-07 14:00:01,14.8
2024-12-07 14:02:01,14.8
2024-12-07 14:04:01,14.8
2024-12-07 14:06:01,14.9
2024-12-07 14:08:01,14.8
2024-12-07 14:10:01,14.8
2024-12-07 14:12:01,14.9
2024-12-07 14:14:01,14.8
2024-12-07 14:16:01,14.7
2024-12-07 14:18:01,14.8
2024-12-07 14:20:01,14.8
2024-12-07 14:22:01,14.8
2024-12-07 14:24:01,14.8
2024-12-07 14:26:01,14.8
2024-12-07 14:28:01,14.8
2024-12-07 14:30:01,14.8
2024-12-07 14:32:01,14.9
2024-12-07 14:34:01,14.9
2024-12-07 14:36:01,15.0
2024-12-07 14:38:01,15.0
2024-12-07 14:40:01,15.0
2024-12-07 14:42:01,14.8
2024-12-07 14:44:01,14.9
2024-12-07 14:46:01,14.9
2024-12-07 14:48:01,14.8
2024-12-07 14:50:01,14.8
2024-12-07 14:52:01,14.8
2024-12-07 14:54:01,14.8
2024-12-07 14:56:01,14.9
2024-12-07 14:58:01,14.8
2024-12-07 15:00:01,14.8
2024-12-07 15:02:01,14.8
2024-12-07 15:04:01,14.8
2024-12-07 15:06:01,14.9
2024-12-07 15:08:01,14.9
2024-12-07 15:10:01,14.9
2024-12-07 15:12:01,14.9
2024-12-07 15:14:01,14.9
2024-12-07 15:16:01,14.9
2024-12-07 15:18:01,14.9
2024-12-07 15:20:01,14.9
2024-12-07 15:22:01,14.9
2024-12-07 15:24:01,14.9
2024-12-07 15:26:01,14.9
2024-12-07 15:28:01,14.9
2024-12-07 15:30:01,14.8
2024-12-07 15:32:01,14.8
2024-12-07 15:34:01,14.7
2024-12-07 15:36:01,13.6
2024-12-07 15:38:01,11.7
2024-12-07 15:40:01,10.7
2024-12-07 15:42:01,10.0
2024-12-07 15:44:01,9.7
2024-12-07 15:46:01,9.6
2024-12-07 15:48:01,9.7
2024-12-07 15:50:01,9.9
2024-12-07 15:52:01,10.2
2024-12-07 15:54:01,10.5
2024-12-07 15:56:01,10.9
2024-12-07 15:58:01,11.1
2024-12-07 16:00:01,11.4
2024-12-07 16:02:01,11.6
2024-12-07 16:04:01,11.7
2024-12-07 16:06:01,11.7
2024-12-07 16:08:01,11.8
2024-12-07 16:10:01,11.9
2024-12-07 16:12:01,NA
