------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 19
time diff [logger-smartphone](sec), -2
lat, 43.465782
long, -3.778552
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2025-12-02 11:32:01,19.5
2025-12-02 11:32:21,18.9
2025-12-02 11:32:41,18.1
2025-12-02 11:33:01,17.3
2025-12-02 11:33:21,16.7
2025-12-02 11:33:41,16.3
2025-12-02 11:34:01,16.0
2025-12-02 11:34:21,15.7
2025-12-02 11:34:41,15.5
2025-12-02 11:35:01,15.3
2025-12-02 11:35:21,15.2
2025-12-02 11:35:41,15.1
2025-12-02 11:36:01,15.1
2025-12-02 11:36:21,15.1
2025-12-02 11:36:41,15.0
2025-12-02 11:37:01,15.0
2025-12-02 11:37:21,15.0
2025-12-02 11:37:41,15.2
2025-12-02 11:38:01,NA
