------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 43
time diff [logger-smartphone](sec), -5
lat, 43.389968
long, -4.374597
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2026-02-22 15:17:23,NA
2026-02-22 15:19:23,16.1
2026-02-22 15:21:23,15.3
2026-02-22 15:23:23,14.8
2026-02-22 15:25:23,14.3
2026-02-22 15:27:23,13.4
2026-02-22 15:29:23,13.1
2026-02-22 15:31:23,13.0
2026-02-22 15:33:23,13.1
2026-02-22 15:35:23,13.2
2026-02-22 15:37:23,13.2
2026-02-22 15:39:23,13.2
2026-02-22 15:41:23,13.1
2026-02-22 15:43:23,13.0
2026-02-22 15:45:23,13.1
2026-02-22 15:47:23,13.0
2026-02-22 15:49:23,12.9
2026-02-22 15:51:23,13.0
2026-02-22 15:53:23,13.0
2026-02-22 15:55:23,12.9
2026-02-22 15:57:23,13.0
2026-02-22 15:59:23,12.9
2026-02-22 16:01:23,12.9
2026-02-22 16:03:23,12.9
2026-02-22 16:05:23,12.9
2026-02-22 16:07:23,12.9
2026-02-22 16:09:23,13.0
2026-02-22 16:11:23,13.0
2026-02-22 16:13:23,13.0
2026-02-22 16:15:23,13.0
2026-02-22 16:17:23,12.9
2026-02-22 16:19:23,13.0
2026-02-22 16:21:23,13.0
2026-02-22 16:23:23,13.0
2026-02-22 16:25:23,12.7
2026-02-22 16:27:23,12.4
2026-02-22 16:29:23,12.5
2026-02-22 16:31:23,12.6
2026-02-22 16:33:23,12.7
2026-02-22 16:35:23,12.8
2026-02-22 16:37:23,12.9
2026-02-22 16:39:23,13.0
2026-02-22 16:41:23,12.9
