------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 24
time diff [logger-smartphone](sec), -1
lat, 43.463809
long, -3.781429
accuracy (m), 4.5
------------------------------,--------------------
time,temp
2025-09-18 12:20:21,NA
2025-09-18 12:20:41,31.1
2025-09-18 12:21:01,29.3
2025-09-18 12:21:21,27.6
2025-09-18 12:21:41,26.0
2025-09-18 12:22:01,24.9
2025-09-18 12:22:21,24.0
2025-09-18 12:22:41,23.5
2025-09-18 12:23:01,22.9
2025-09-18 12:23:21,22.5
2025-09-18 12:23:41,22.3
2025-09-18 12:24:01,22.1
2025-09-18 12:24:21,21.9
2025-09-18 12:24:41,21.8
2025-09-18 12:25:01,21.7
2025-09-18 12:25:21,21.7
2025-09-18 12:25:41,21.6
2025-09-18 12:26:01,21.6
2025-09-18 12:26:21,21.5
2025-09-18 12:26:41,21.9
2025-09-18 12:27:01,22.6
2025-09-18 12:27:21,22.8
2025-09-18 12:27:41,23.1
2025-09-18 12:28:01,23.4
