------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 33
time diff [logger-smartphone](sec), -8
lat, 43.449509
long, -3.965702
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2025-07-05 06:05:41,NA
2025-07-05 06:07:41,23.8
2025-07-05 06:09:41,23.5
2025-07-05 06:11:41,23.9
2025-07-05 06:13:41,24.4
2025-07-05 06:15:41,20.9
2025-07-05 06:17:41,20.1
2025-07-05 06:19:41,20.0
2025-07-05 06:21:41,20.2
2025-07-05 06:23:41,20.1
2025-07-05 06:25:41,20.2
2025-07-05 06:27:41,20.2
2025-07-05 06:29:41,20.1
2025-07-05 06:31:41,20.0
2025-07-05 06:33:41,20.1
2025-07-05 06:35:41,20.1
2025-07-05 06:37:41,20.1
2025-07-05 06:39:41,20.1
2025-07-05 06:41:41,20.1
2025-07-05 06:43:41,20.2
2025-07-05 06:45:41,20.2
2025-07-05 06:47:41,20.1
2025-07-05 06:49:41,20.0
2025-07-05 06:51:41,20.0
2025-07-05 06:53:41,20.1
2025-07-05 06:55:41,20.0
2025-07-05 06:57:41,20.1
2025-07-05 06:59:41,20.0
2025-07-05 07:01:41,20.1
2025-07-05 07:03:41,20.5
2025-07-05 07:05:41,21.2
2025-07-05 07:07:41,21.9
2025-07-05 07:09:41,22.5
