------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 174
time diff [logger-smartphone](sec), -2
lat, NA
long, NA
accuracy (m), NA
------------------------------,--------------------
time,temp
2026-05-20 12:06:20,22.2
2026-05-20 12:06:40,21.8
2026-05-20 12:07:00,21.8
2026-05-20 12:07:20,21.3
2026-05-20 12:07:40,20.7
2026-05-20 12:08:00,20.1
2026-05-20 12:08:20,19.7
2026-05-20 12:08:40,19.2
2026-05-20 12:09:00,18.8
2026-05-20 12:09:20,18.6
2026-05-20 12:09:40,18.6
2026-05-20 12:10:00,18.3
2026-05-20 12:10:20,18.1
2026-05-20 12:10:40,18.0
2026-05-20 12:11:00,17.9
2026-05-20 12:11:20,17.9
2026-05-20 12:11:40,17.8
2026-05-20 12:12:00,17.8
2026-05-20 12:12:20,17.8
2026-05-20 12:12:40,17.8
2026-05-20 12:13:00,18.1
2026-05-20 12:13:20,18.2
2026-05-20 12:13:40,18.4
2026-05-20 12:14:00,NA
2026-05-20 12:14:20,18.7
2026-05-20 12:14:40,18.8
2026-05-20 12:15:00,18.7
2026-05-20 12:15:20,18.7
2026-05-20 12:15:40,18.7
2026-05-20 12:16:00,18.8
2026-05-20 12:16:20,18.9
2026-05-20 12:16:40,19.0
2026-05-20 12:17:00,19.0
2026-05-20 12:17:20,19.1
2026-05-20 12:17:40,19.2
2026-05-20 12:18:00,19.3
2026-05-20 12:18:20,19.3
2026-05-20 12:18:40,19.5
2026-05-20 12:19:00,19.5
2026-05-20 12:19:20,19.6
2026-05-20 12:19:40,19.7
2026-05-20 12:20:00,19.8
2026-05-20 12:20:20,19.9
2026-05-20 12:20:40,20.0
2026-05-20 12:21:00,20.1
2026-05-20 12:21:20,20.1
2026-05-20 12:21:40,20.2
2026-05-20 12:22:00,20.4
2026-05-20 12:22:20,20.5
2026-05-20 12:22:40,20.5
2026-05-20 12:23:00,20.7
2026-05-20 12:23:20,21.0
2026-05-20 12:23:40,21.4
2026-05-20 12:24:00,21.6
2026-05-20 12:24:20,NA
2026-05-20 12:24:40,NA
2026-05-20 12:25:00,NA
2026-05-20 12:25:20,23.4
2026-05-20 12:25:40,23.9
2026-05-20 12:26:00,24.4
2026-05-20 12:26:20,24.8
2026-05-20 12:26:40,25.1
2026-05-20 12:27:00,25.3
2026-05-20 12:27:20,25.6
2026-05-20 12:27:40,25.8
2026-05-20 12:28:00,26.0
