------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 19
time diff [logger-smartphone](sec), -1
lat, 43.452477
long, -3.960980
accuracy (m), 11.0
------------------------------,--------------------
time,temp
2025-05-28 15:47:00,30.5
2025-05-28 15:47:20,29.9
2025-05-28 15:47:40,28.3
2025-05-28 15:48:00,26.0
2025-05-28 15:48:20,24.1
2025-05-28 15:48:40,22.6
2025-05-28 15:49:00,21.6
2025-05-28 15:49:20,20.7
2025-05-28 15:49:40,19.9
2025-05-28 15:50:00,19.3
2025-05-28 15:50:20,18.9
2025-05-28 15:50:40,18.6
2025-05-28 15:51:00,18.4
2025-05-28 15:51:20,18.2
2025-05-28 15:51:40,18.0
2025-05-28 15:52:00,18.0
2025-05-28 15:52:20,17.9
2025-05-28 15:52:40,18.0
2025-05-28 15:53:00,NA
