------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 5.7
downloading device type, android
device, Pocket
device name, Pocket
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 59
time diff [logger-smartphone](sec), -2
lat, 43.389948
long, -4.384536
accuracy (m), 1.2
------------------------------,--------------------
time,temp
2024-12-06 12:40:01,23.4
2024-12-06 12:42:01,23.7
2024-12-06 12:44:01,23.7
2024-12-06 12:46:01,23.0
2024-12-06 12:48:01,21.9
2024-12-06 12:50:01,20.3
2024-12-06 12:52:01,19.4
2024-12-06 12:54:01,19.0
2024-12-06 12:56:01,18.7
2024-12-06 12:58:01,18.7
2024-12-06 13:00:01,18.6
2024-12-06 13:02:01,16.5
2024-12-06 13:04:01,15.6
2024-12-06 13:06:01,15.5
2024-12-06 13:08:01,15.4
2024-12-06 13:10:01,15.4
2024-12-06 13:12:01,15.5
2024-12-06 13:14:01,15.5
2024-12-06 13:16:01,15.5
2024-12-06 13:18:01,15.5
2024-12-06 13:20:01,15.5
2024-12-06 13:22:01,15.5
2024-12-06 13:24:01,15.4
2024-12-06 13:26:01,15.5
2024-12-06 13:28:01,15.5
2024-12-06 13:30:01,15.5
2024-12-06 13:32:01,15.5
2024-12-06 13:34:01,15.5
2024-12-06 13:36:01,15.5
2024-12-06 13:38:01,15.4
2024-12-06 13:40:01,15.5
2024-12-06 13:42:01,15.5
2024-12-06 13:44:01,15.5
2024-12-06 13:46:01,15.5
2024-12-06 13:48:01,15.6
2024-12-06 13:50:01,15.5
2024-12-06 13:52:01,15.5
2024-12-06 13:54:01,15.5
2024-12-06 13:56:01,15.5
2024-12-06 13:58:01,15.5
2024-12-06 14:00:01,15.5
2024-12-06 14:02:01,15.5
2024-12-06 14:04:01,15.5
2024-12-06 14:06:01,15.5
2024-12-06 14:08:01,15.5
2024-12-06 14:10:01,15.6
2024-12-06 14:12:01,15.7
2024-12-06 14:14:01,15.6
2024-12-06 14:16:01,15.6
2024-12-06 14:18:01,15.6
2024-12-06 14:20:01,15.7
2024-12-06 14:22:01,15.7
2024-12-06 14:24:01,15.7
2024-12-06 14:26:01,15.8
2024-12-06 14:28:01,15.7
2024-12-06 14:30:01,15.8
2024-12-06 14:32:01,16.2
2024-12-06 14:34:01,16.6
2024-12-06 14:36:01,16.8
