------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 27
time diff [logger-smartphone](sec), -1
lat, 43.463693
long, -3.781593
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2026-04-08 10:00:21,NA
2026-04-08 10:00:41,23.8
2026-04-08 10:01:01,23.8
2026-04-08 10:01:21,22.1
2026-04-08 10:01:41,20.4
2026-04-08 10:02:01,19.1
2026-04-08 10:02:21,18.1
2026-04-08 10:02:41,17.3
2026-04-08 10:03:01,16.7
2026-04-08 10:03:21,16.2
2026-04-08 10:03:41,15.9
2026-04-08 10:04:01,15.7
2026-04-08 10:04:21,15.5
2026-04-08 10:04:41,15.3
2026-04-08 10:05:01,15.3
2026-04-08 10:05:21,15.2
2026-04-08 10:05:41,15.1
2026-04-08 10:06:01,15.2
2026-04-08 10:06:21,15.1
2026-04-08 10:06:41,15.1
2026-04-08 10:07:01,15.0
2026-04-08 10:07:21,15.0
2026-04-08 10:07:41,15.0
2026-04-08 10:08:01,15.0
2026-04-08 10:08:21,15.0
2026-04-08 10:08:41,15.0
2026-04-08 10:09:01,NA
