------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 5.7
downloading device type, android
device, Pocket
device name, Pocket
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 40
time diff [logger-smartphone](sec), -1
lat, 43.476076
long, -3.694162
accuracy (m), 12.8
------------------------------,--------------------
time,temp
2025-01-10 15:06:01,19.1
2025-01-10 15:08:01,18.5
2025-01-10 15:10:01,18.1
2025-01-10 15:12:01,17.7
2025-01-10 15:14:01,17.3
2025-01-10 15:16:01,16.9
2025-01-10 15:18:01,16.7
2025-01-10 15:20:01,14.4
2025-01-10 15:22:01,13.8
2025-01-10 15:24:01,13.7
2025-01-10 15:26:01,13.6
2025-01-10 15:28:01,13.7
2025-01-10 15:30:01,13.6
2025-01-10 15:32:01,13.6
2025-01-10 15:34:01,13.6
2025-01-10 15:36:01,13.6
2025-01-10 15:38:01,13.6
2025-01-10 15:40:01,13.6
2025-01-10 15:42:01,13.6
2025-01-10 15:44:01,13.7
2025-01-10 15:46:01,13.6
2025-01-10 15:48:01,13.6
2025-01-10 15:50:01,13.6
2025-01-10 15:52:01,13.6
2025-01-10 15:54:01,13.6
2025-01-10 15:56:01,13.6
2025-01-10 15:58:01,13.6
2025-01-10 16:00:01,13.6
2025-01-10 16:02:01,13.7
2025-01-10 16:04:01,13.6
2025-01-10 16:06:01,13.7
2025-01-10 16:08:01,13.9
2025-01-10 16:10:01,14.4
2025-01-10 16:12:01,14.6
2025-01-10 16:14:01,14.7
2025-01-10 16:16:01,14.8
2025-01-10 16:18:01,14.9
2025-01-10 16:20:01,15.0
2025-01-10 16:22:01,14.9
2025-01-10 16:24:01,NA
