------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 30
time diff [logger-smartphone](sec), -3
lat, 43.463602
long, -3.781777
accuracy (m), 11.5
------------------------------,--------------------
time,temp
2026-02-23 12:08:00,NA
2026-02-23 12:08:20,24.6
2026-02-23 12:08:40,24.4
2026-02-23 12:09:00,24.2
2026-02-23 12:09:20,22.5
2026-02-23 12:09:40,20.4
2026-02-23 12:10:00,18.6
2026-02-23 12:10:20,17.2
2026-02-23 12:10:40,16.3
2026-02-23 12:11:00,15.6
2026-02-23 12:11:20,15.0
2026-02-23 12:11:40,14.5
2026-02-23 12:12:00,14.3
2026-02-23 12:12:20,14.0
2026-02-23 12:12:40,13.8
2026-02-23 12:13:00,13.7
2026-02-23 12:13:20,13.6
2026-02-23 12:13:40,13.6
2026-02-23 12:14:00,13.5
2026-02-23 12:14:20,13.4
2026-02-23 12:14:40,13.4
2026-02-23 12:15:00,13.4
2026-02-23 12:15:20,13.4
2026-02-23 12:15:40,13.4
2026-02-23 12:16:00,13.4
2026-02-23 12:16:20,13.4
2026-02-23 12:16:40,13.4
2026-02-23 12:17:00,13.4
2026-02-23 12:17:20,13.5
2026-02-23 12:17:40,NA
