------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 27
time diff [logger-smartphone](sec), -2
lat, 43.465781
long, -3.778783
accuracy (m), 4.0
------------------------------,--------------------
time,temp
2025-10-14 14:22:40,22.3
2025-10-14 14:23:00,22.3
2025-10-14 14:23:20,21.8
2025-10-14 14:23:40,20.9
2025-10-14 14:24:00,20.2
2025-10-14 14:24:20,19.7
2025-10-14 14:24:40,19.3
2025-10-14 14:25:00,18.9
2025-10-14 14:25:20,18.7
2025-10-14 14:25:40,18.6
2025-10-14 14:26:00,18.4
2025-10-14 14:26:20,18.3
2025-10-14 14:26:40,18.2
2025-10-14 14:27:00,18.1
2025-10-14 14:27:20,18.1
2025-10-14 14:27:40,18.0
2025-10-14 14:28:00,18.0
2025-10-14 14:28:20,17.9
2025-10-14 14:28:40,17.9
2025-10-14 14:29:00,18.0
2025-10-14 14:29:20,18.0
2025-10-14 14:29:40,17.9
2025-10-14 14:30:00,17.9
2025-10-14 14:30:20,17.9
2025-10-14 14:30:40,17.9
2025-10-14 14:31:00,18.1
2025-10-14 14:31:20,18.2
