------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 55
time diff [logger-smartphone](sec), -6
lat, 43.450370
long, -3.963665
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2026-09-04 17:37:54,NA
2026-09-04 17:39:54,23.8
2026-09-04 17:41:54,23.3
2026-09-04 17:43:54,23.0
2026-09-04 17:45:54,22.7
2026-09-04 17:47:54,21.2
2026-09-04 17:49:54,20.8
2026-09-04 17:51:54,20.8
2026-09-04 17:53:54,20.7
2026-09-04 17:55:54,20.7
2026-09-04 17:57:54,20.6
2026-09-04 17:59:54,20.6
2026-09-04 18:01:54,20.6
2026-09-04 18:03:54,20.5
2026-09-04 18:05:54,20.6
2026-09-04 18:07:54,20.5
2026-09-04 18:09:54,20.5
2026-09-04 18:11:54,20.3
2026-09-04 18:13:54,20.3
2026-09-04 18:15:54,20.4
2026-09-04 18:17:54,20.4
2026-09-04 18:19:54,20.4
2026-09-04 18:21:54,20.4
2026-09-04 18:23:54,20.3
2026-09-04 18:25:54,20.4
2026-09-04 18:27:54,20.4
2026-09-04 18:29:54,20.4
2026-09-04 18:31:54,20.4
2026-09-04 18:33:54,20.3
2026-09-04 18:35:54,20.4
2026-09-04 18:37:54,20.5
2026-09-04 18:39:54,20.5
2026-09-04 18:41:54,20.5
2026-09-04 18:43:54,20.4
2026-09-04 18:45:54,20.4
2026-09-04 18:47:54,20.4
2026-09-04 18:49:54,20.5
2026-09-04 18:51:54,20.4
2026-09-04 18:53:54,20.4
2026-09-04 18:55:54,20.4
2026-09-04 18:57:54,20.3
2026-09-04 18:59:54,20.3
2026-09-04 19:01:54,20.3
2026-09-04 19:03:54,20.2
2026-09-04 19:05:54,20.3
2026-09-04 19:07:54,20.2
2026-09-04 19:09:54,20.2
2026-09-04 19:11:54,20.2
2026-09-04 19:13:54,20.2
2026-09-04 19:15:54,20.1
2026-09-04 19:17:54,20.1
2026-09-04 19:19:54,20.5
2026-09-04 19:21:54,20.7
2026-09-04 19:23:54,20.8
2026-09-04 19:25:54,20.7
