------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 17
time diff [logger-smartphone](sec), -1
lat, 43.465717
long, -3.778572
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2025-06-08 08:55:40,26.0
2025-06-08 08:56:00,25.5
2025-06-08 08:56:20,24.1
2025-06-08 08:56:40,22.9
2025-06-08 08:57:00,21.9
2025-06-08 08:57:20,21.1
2025-06-08 08:57:40,20.6
2025-06-08 08:58:00,20.0
2025-06-08 08:58:20,19.7
2025-06-08 08:58:40,19.5
2025-06-08 08:59:00,19.3
2025-06-08 08:59:20,19.2
2025-06-08 08:59:40,19.0
2025-06-08 09:00:00,19.0
2025-06-08 09:00:20,18.9
2025-06-08 09:00:40,18.9
2025-06-08 09:01:00,NA
