------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 32
time diff [logger-smartphone](sec), -2
lat, 43.440450
long, -4.044818
accuracy (m), 4.6
------------------------------,--------------------
time,temp
2025-02-01 15:01:41,NA
2025-02-01 15:03:41,14.4
2025-02-01 15:05:41,13.3
2025-02-01 15:07:41,12.3
2025-02-01 15:09:41,12.8
2025-02-01 15:11:41,13.2
2025-02-01 15:13:41,13.3
2025-02-01 15:15:41,13.4
2025-02-01 15:17:41,13.3
2025-02-01 15:19:41,13.3
2025-02-01 15:21:41,13.3
2025-02-01 15:23:41,13.3
2025-02-01 15:25:41,13.3
2025-02-01 15:27:41,13.3
2025-02-01 15:29:41,13.4
2025-02-01 15:31:41,13.3
2025-02-01 15:33:41,13.4
2025-02-01 15:35:41,13.4
2025-02-01 15:37:41,13.3
2025-02-01 15:39:41,13.4
2025-02-01 15:41:41,13.3
2025-02-01 15:43:41,13.3
2025-02-01 15:45:41,13.3
2025-02-01 15:47:41,13.4
2025-02-01 15:49:41,13.3
2025-02-01 15:51:41,12.9
2025-02-01 15:53:41,12.0
2025-02-01 15:55:41,11.4
2025-02-01 15:57:41,10.9
2025-02-01 15:59:41,10.9
2025-02-01 16:01:41,11.2
2025-02-01 16:03:41,11.3
