------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 41
time diff [logger-smartphone](sec), -5
lat, 43.450315
long, -3.963520
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2026-07-03 16:23:29,NA
2026-07-03 16:25:29,26.7
2026-07-03 16:27:29,26.9
2026-07-03 16:29:29,26.6
2026-07-03 16:31:29,25.5
2026-07-03 16:33:29,22.5
2026-07-03 16:35:29,21.2
2026-07-03 16:37:29,20.9
2026-07-03 16:39:29,20.7
2026-07-03 16:41:29,20.7
2026-07-03 16:43:29,20.6
2026-07-03 16:45:29,20.7
2026-07-03 16:47:29,20.7
2026-07-03 16:49:29,20.8
2026-07-03 16:51:29,20.7
2026-07-03 16:53:29,20.7
2026-07-03 16:55:29,21.0
2026-07-03 16:57:29,21.2
2026-07-03 16:59:29,20.8
2026-07-03 17:01:29,20.7
2026-07-03 17:03:29,20.7
2026-07-03 17:05:29,20.8
2026-07-03 17:07:29,20.7
2026-07-03 17:09:29,20.8
2026-07-03 17:11:29,20.8
2026-07-03 17:13:29,21.1
2026-07-03 17:15:29,20.9
2026-07-03 17:17:29,20.8
2026-07-03 17:19:29,20.7
2026-07-03 17:21:29,20.7
2026-07-03 17:23:29,20.7
2026-07-03 17:25:29,20.7
2026-07-03 17:27:29,20.7
2026-07-03 17:29:29,20.8
2026-07-03 17:31:29,22.8
2026-07-03 17:33:29,23.0
2026-07-03 17:35:29,22.6
2026-07-03 17:37:29,22.7
2026-07-03 17:39:29,22.5
2026-07-03 17:41:29,22.4
2026-07-03 17:43:29,NA
