------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 33
time diff [logger-smartphone](sec), -1
lat, 43.465814
long, -3.778665
accuracy (m), 5.5
------------------------------,--------------------
time,temp
2025-10-10 09:59:01,24.0
2025-10-10 09:59:21,24.7
2025-10-10 09:59:41,25.2
2025-10-10 10:00:01,25.7
2025-10-10 10:00:21,26.1
2025-10-10 10:00:41,26.4
2025-10-10 10:01:01,26.7
2025-10-10 10:01:21,26.9
2025-10-10 10:01:41,27.1
2025-10-10 10:02:01,27.2
2025-10-10 10:02:21,26.4
2025-10-10 10:02:41,24.7
2025-10-10 10:03:01,23.4
2025-10-10 10:03:21,22.3
2025-10-10 10:03:41,21.4
2025-10-10 10:04:01,20.8
2025-10-10 10:04:21,20.2
2025-10-10 10:04:41,19.9
2025-10-10 10:05:01,19.5
2025-10-10 10:05:21,19.4
2025-10-10 10:05:41,19.2
2025-10-10 10:06:01,19.1
2025-10-10 10:06:21,18.9
2025-10-10 10:06:41,18.9
2025-10-10 10:07:01,18.9
2025-10-10 10:07:21,18.8
2025-10-10 10:07:41,18.7
2025-10-10 10:08:01,18.9
2025-10-10 10:08:21,19.2
2025-10-10 10:08:41,19.4
2025-10-10 10:09:01,19.5
2025-10-10 10:09:21,19.8
2025-10-10 10:09:41,20.2
