------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.463616
long, -3.781717
accuracy (m), 7.5
------------------------------,--------------------
time,temp
2026-03-18 10:44:40,NA
2026-03-18 10:45:00,22.5
2026-03-18 10:45:20,21.5
2026-03-18 10:45:40,19.9
2026-03-18 10:46:00,18.4
2026-03-18 10:46:20,17.3
2026-03-18 10:46:40,16.5
2026-03-18 10:47:00,15.8
2026-03-18 10:47:20,15.3
2026-03-18 10:47:40,15.1
2026-03-18 10:48:00,14.9
2026-03-18 10:48:20,14.8
2026-03-18 10:48:40,14.6
2026-03-18 10:49:00,14.5
2026-03-18 10:49:20,14.4
2026-03-18 10:49:40,14.3
2026-03-18 10:50:00,14.3
2026-03-18 10:50:20,14.3
2026-03-18 10:50:40,14.3
2026-03-18 10:51:00,14.3
2026-03-18 10:51:20,14.4
2026-03-18 10:51:40,14.4
