------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 79
time diff [logger-smartphone](sec), -1
lat, -53.164844
long, -70.900686
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2025-02-22 10:01:06,NA
2025-02-22 10:01:36,16.6
2025-02-22 10:02:06,15.9
2025-02-22 10:02:36,13.8
2025-02-22 10:03:06,12.1
2025-02-22 10:03:36,11.0
2025-02-22 10:04:06,10.3
2025-02-22 10:04:36,9.8
2025-02-22 10:05:06,9.5
2025-02-22 10:05:36,9.3
2025-02-22 10:06:06,9.2
2025-02-22 10:06:36,9.1
2025-02-22 10:07:06,9.1
2025-02-22 10:07:36,9.0
2025-02-22 10:08:06,9.0
2025-02-22 10:08:36,9.0
2025-02-22 10:09:06,9.0
2025-02-22 10:09:36,9.0
2025-02-22 10:10:06,9.0
2025-02-22 10:10:36,9.0
2025-02-22 10:11:06,8.9
2025-02-22 10:11:36,9.0
2025-02-22 10:12:06,9.0
2025-02-22 10:12:36,9.0
2025-02-22 10:13:06,9.0
2025-02-22 10:13:36,8.9
2025-02-22 10:14:06,9.0
2025-02-22 10:14:36,9.0
2025-02-22 10:15:06,9.0
2025-02-22 10:15:36,9.1
2025-02-22 10:16:06,9.0
2025-02-22 10:16:36,9.0
2025-02-22 10:17:06,9.0
2025-02-22 10:17:36,9.0
2025-02-22 10:18:06,9.0
2025-02-22 10:18:36,9.0
2025-02-22 10:19:06,9.0
2025-02-22 10:19:36,9.0
2025-02-22 10:20:06,9.0
2025-02-22 10:20:36,9.0
2025-02-22 10:21:06,9.0
2025-02-22 10:21:36,9.0
2025-02-22 10:22:06,9.0
2025-02-22 10:22:36,9.1
2025-02-22 10:23:06,9.0
2025-02-22 10:23:36,9.0
2025-02-22 10:24:06,9.0
2025-02-22 10:24:36,9.0
2025-02-22 10:25:06,9.0
2025-02-22 10:25:36,9.0
2025-02-22 10:26:06,9.0
2025-02-22 10:26:36,9.0
2025-02-22 10:27:06,9.0
2025-02-22 10:27:36,9.0
2025-02-22 10:28:06,9.0
2025-02-22 10:28:36,9.0
2025-02-22 10:29:06,9.0
2025-02-22 10:29:36,9.0
2025-02-22 10:30:06,9.0
2025-02-22 10:30:36,9.0
2025-02-22 10:31:06,8.9
2025-02-22 10:31:36,8.9
2025-02-22 10:32:06,8.9
2025-02-22 10:32:36,8.9
2025-02-22 10:33:06,8.9
2025-02-22 10:33:36,8.9
2025-02-22 10:34:06,8.9
2025-02-22 10:34:36,8.9
2025-02-22 10:35:06,8.9
2025-02-22 10:35:36,8.9
2025-02-22 10:36:06,8.9
2025-02-22 10:36:36,8.9
2025-02-22 10:37:06,8.9
2025-02-22 10:37:36,8.9
2025-02-22 10:38:06,8.9
2025-02-22 10:38:36,8.9
2025-02-22 10:39:06,8.9
2025-02-22 10:39:36,8.9
2025-02-22 10:40:06,8.9
