------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 20
time diff [logger-smartphone](sec), -2
lat, 43.465725
long, -3.778408
accuracy (m), 5.5
------------------------------,--------------------
time,temp
2026-02-06 13:12:40,19.9
2026-02-06 13:13:00,19.1
2026-02-06 13:13:20,17.8
2026-02-06 13:13:40,16.6
2026-02-06 13:14:00,15.6
2026-02-06 13:14:20,14.8
2026-02-06 13:14:40,14.2
2026-02-06 13:15:00,13.8
2026-02-06 13:15:20,13.5
2026-02-06 13:15:40,13.4
2026-02-06 13:16:00,13.1
2026-02-06 13:16:20,13.0
2026-02-06 13:16:40,12.9
2026-02-06 13:17:00,12.8
2026-02-06 13:17:20,12.7
2026-02-06 13:17:40,12.6
2026-02-06 13:18:00,12.6
2026-02-06 13:18:20,12.6
2026-02-06 13:18:40,12.7
2026-02-06 13:19:00,12.7
