------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -2
lat, 43.465756
long, -3.778492
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2026-05-11 10:58:00,19.8
2026-05-11 10:58:20,19.4
2026-05-11 10:58:40,18.6
2026-05-11 10:59:00,18.1
2026-05-11 10:59:20,17.6
2026-05-11 10:59:40,17.3
2026-05-11 11:00:00,17.0
2026-05-11 11:00:20,16.9
2026-05-11 11:00:40,16.7
2026-05-11 11:01:00,16.6
2026-05-11 11:01:20,16.5
2026-05-11 11:01:40,16.5
2026-05-11 11:02:00,16.4
2026-05-11 11:02:20,16.4
2026-05-11 11:02:40,16.3
2026-05-11 11:03:00,16.3
2026-05-11 11:03:20,16.3
2026-05-11 11:03:40,16.3
2026-05-11 11:04:00,16.3
2026-05-11 11:04:20,16.3
2026-05-11 11:04:40,16.3
2026-05-11 11:05:00,16.3
2026-05-11 11:05:20,16.2
2026-05-11 11:05:40,16.3
2026-05-11 11:06:00,16.5
