------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.463763
long, -3.781553
accuracy (m), 13.5
------------------------------,--------------------
time,temp
2026-01-19 16:18:20,NA
2026-01-19 16:18:40,15.4
2026-01-19 16:19:00,15.0
2026-01-19 16:19:20,14.6
2026-01-19 16:19:40,14.2
2026-01-19 16:20:00,13.9
2026-01-19 16:20:20,13.8
2026-01-19 16:20:40,13.6
2026-01-19 16:21:00,13.5
2026-01-19 16:21:20,13.4
2026-01-19 16:21:40,13.4
2026-01-19 16:22:00,13.3
2026-01-19 16:22:20,13.2
2026-01-19 16:22:40,13.2
2026-01-19 16:23:00,13.2
2026-01-19 16:23:20,13.2
2026-01-19 16:23:40,13.1
2026-01-19 16:24:00,13.1
2026-01-19 16:24:20,13.1
2026-01-19 16:24:40,13.2
2026-01-19 16:25:00,13.1
2026-01-19 16:25:20,13.1
2026-01-19 16:25:40,NA
