------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 59
time diff [logger-smartphone](sec), -5
lat, 43.389510
long, -4.382695
accuracy (m), 6.0
------------------------------,--------------------
time,temp
2026-09-18 17:03:01,NA
2026-09-18 17:05:01,23.6
2026-09-18 17:07:01,23.1
2026-09-18 17:09:01,22.6
2026-09-18 17:11:01,22.0
2026-09-18 17:13:01,21.5
2026-09-18 17:15:01,21.2
2026-09-18 17:17:01,20.9
2026-09-18 17:19:01,20.6
2026-09-18 17:21:01,20.5
2026-09-18 17:23:01,20.6
2026-09-18 17:25:01,20.7
2026-09-18 17:27:01,20.9
2026-09-18 17:29:01,21.0
2026-09-18 17:31:01,20.8
2026-09-18 17:33:01,20.9
2026-09-18 17:35:01,20.9
2026-09-18 17:37:01,20.9
2026-09-18 17:39:01,20.9
2026-09-18 17:41:01,20.8
2026-09-18 17:43:01,20.9
2026-09-18 17:45:01,20.9
2026-09-18 17:47:01,20.9
2026-09-18 17:49:01,20.9
2026-09-18 17:51:01,20.7
2026-09-18 17:53:01,20.8
2026-09-18 17:55:01,21.0
2026-09-18 17:57:01,20.9
2026-09-18 17:59:01,20.8
2026-09-18 18:01:01,20.9
2026-09-18 18:03:01,20.6
2026-09-18 18:05:01,20.7
2026-09-18 18:07:01,21.0
2026-09-18 18:09:01,21.0
2026-09-18 18:11:01,20.9
2026-09-18 18:13:01,20.9
2026-09-18 18:15:01,20.8
2026-09-18 18:17:01,20.7
2026-09-18 18:19:01,20.8
2026-09-18 18:21:01,20.7
2026-09-18 18:23:01,20.9
2026-09-18 18:25:01,20.7
2026-09-18 18:27:01,20.6
2026-09-18 18:29:01,20.8
2026-09-18 18:31:01,20.7
2026-09-18 18:33:01,20.9
2026-09-18 18:35:01,20.9
2026-09-18 18:37:01,20.9
2026-09-18 18:39:01,20.9
2026-09-18 18:41:01,21.0
2026-09-18 18:43:01,21.0
2026-09-18 18:45:01,20.8
2026-09-18 18:47:01,20.3
2026-09-18 18:49:01,19.5
2026-09-18 18:51:01,19.2
2026-09-18 18:53:01,18.8
2026-09-18 18:55:01,18.4
2026-09-18 18:57:01,18.0
2026-09-18 18:59:01,NA
