------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -2
lat, 43.463799
long, -3.781466
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2025-08-27 06:44:20,22.0
2025-08-27 06:44:40,22.2
2025-08-27 06:45:00,22.3
2025-08-27 06:45:20,22.1
2025-08-27 06:45:40,21.7
2025-08-27 06:46:00,21.4
2025-08-27 06:46:20,21.1
2025-08-27 06:46:40,20.8
2025-08-27 06:47:00,20.6
2025-08-27 06:47:20,20.6
2025-08-27 06:47:40,20.4
2025-08-27 06:48:00,20.3
2025-08-27 06:48:20,20.4
2025-08-27 06:48:40,20.3
2025-08-27 06:49:00,20.2
2025-08-27 06:49:20,20.2
2025-08-27 06:49:40,20.2
2025-08-27 06:50:00,20.2
2025-08-27 06:50:20,20.2
2025-08-27 06:50:40,20.2
2025-08-27 06:51:00,20.1
2025-08-27 06:51:20,20.2
2025-08-27 06:51:40,20.1
