------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 22
time diff [logger-smartphone](sec), -2
lat, NA
long, NA
accuracy (m), NA
------------------------------,--------------------
time,temp
2026-09-24 09:22:00,NA
2026-09-24 09:22:20,23.3
2026-09-24 09:22:40,24.1
2026-09-24 09:23:00,23.6
2026-09-24 09:23:20,22.8
2026-09-24 09:23:40,22.1
2026-09-24 09:24:00,21.6
2026-09-24 09:24:20,21.2
2026-09-24 09:24:40,20.9
2026-09-24 09:25:00,20.6
2026-09-24 09:25:20,20.4
2026-09-24 09:25:40,20.4
2026-09-24 09:26:00,20.2
2026-09-24 09:26:20,20.1
2026-09-24 09:26:40,20.0
2026-09-24 09:27:00,20.1
2026-09-24 09:27:20,20.0
2026-09-24 09:27:40,20.0
2026-09-24 09:28:00,20.0
2026-09-24 09:28:20,20.0
2026-09-24 09:28:40,20.0
2026-09-24 09:29:00,NA
