------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 26
time diff [logger-smartphone](sec), -2
lat, 43.463774
long, -3.781479
accuracy (m), 4.5
------------------------------,--------------------
time,temp
2025-08-27 06:45:00,22.1
2025-08-27 06:45:20,21.9
2025-08-27 06:45:40,21.5
2025-08-27 06:46:00,21.1
2025-08-27 06:46:20,20.9
2025-08-27 06:46:40,20.8
2025-08-27 06:47:00,20.5
2025-08-27 06:47:20,20.5
2025-08-27 06:47:40,20.4
2025-08-27 06:48:00,20.4
2025-08-27 06:48:20,20.3
2025-08-27 06:48:40,20.3
2025-08-27 06:49:00,20.3
2025-08-27 06:49:20,20.2
2025-08-27 06:49:40,20.2
2025-08-27 06:50:00,20.2
2025-08-27 06:50:20,20.2
2025-08-27 06:50:40,20.2
2025-08-27 06:51:00,20.2
2025-08-27 06:51:20,20.2
2025-08-27 06:51:40,20.2
2025-08-27 06:52:00,20.3
2025-08-27 06:52:20,20.3
2025-08-27 06:52:40,20.4
2025-08-27 06:53:00,NA
2025-08-27 06:53:20,NA
