------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -1
lat, 43.463619
long, -3.781772
accuracy (m), 5.5
------------------------------,--------------------
time,temp
2026-03-23 12:21:20,24.4
2026-03-23 12:21:40,24.0
2026-03-23 12:22:00,23.1
2026-03-23 12:22:20,21.6
2026-03-23 12:22:40,20.2
2026-03-23 12:23:00,19.0
2026-03-23 12:23:20,18.1
2026-03-23 12:23:40,17.4
2026-03-23 12:24:00,16.9
2026-03-23 12:24:20,16.5
2026-03-23 12:24:40,16.3
2026-03-23 12:25:00,16.1
2026-03-23 12:25:20,16.0
2026-03-23 12:25:40,15.9
2026-03-23 12:26:00,15.9
2026-03-23 12:26:20,15.9
2026-03-23 12:26:40,15.8
2026-03-23 12:27:00,15.8
2026-03-23 12:27:20,15.8
2026-03-23 12:27:40,15.8
2026-03-23 12:28:00,15.7
2026-03-23 12:28:20,15.7
2026-03-23 12:28:40,15.6
2026-03-23 12:29:00,15.5
2026-03-23 12:29:20,NA
