------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 71
time diff [logger-smartphone](sec), -3
lat, 43.440372
long, -4.044910
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2025-06-02 17:54:22,NA
2025-06-02 17:56:22,19.3
2025-06-02 17:58:22,18.7
2025-06-02 18:00:22,18.0
2025-06-02 18:02:22,17.5
2025-06-02 18:04:22,17.3
2025-06-02 18:06:22,17.4
2025-06-02 18:08:22,17.3
2025-06-02 18:10:22,17.4
2025-06-02 18:12:22,17.4
2025-06-02 18:14:22,17.3
2025-06-02 18:16:22,17.4
2025-06-02 18:18:22,17.4
2025-06-02 18:20:22,17.4
2025-06-02 18:22:22,17.4
2025-06-02 18:24:22,17.4
2025-06-02 18:26:22,17.4
2025-06-02 18:28:22,17.4
2025-06-02 18:30:22,17.4
2025-06-02 18:32:22,17.3
2025-06-02 18:34:22,17.3
2025-06-02 18:36:22,17.3
2025-06-02 18:38:22,17.3
2025-06-02 18:40:22,17.4
2025-06-02 18:42:22,17.4
2025-06-02 18:44:22,17.3
2025-06-02 18:46:22,17.4
2025-06-02 18:48:22,17.4
2025-06-02 18:50:22,17.3
2025-06-02 18:52:22,17.4
2025-06-02 18:54:22,17.4
2025-06-02 18:56:22,17.4
2025-06-02 18:58:22,17.3
2025-06-02 19:00:22,17.2
2025-06-02 19:02:22,17.3
2025-06-02 19:04:22,17.3
2025-06-02 19:06:22,17.3
2025-06-02 19:08:22,17.4
2025-06-02 19:10:22,17.3
2025-06-02 19:12:22,17.3
2025-06-02 19:14:22,17.4
2025-06-02 19:16:22,17.4
2025-06-02 19:18:22,17.3
2025-06-02 19:20:22,17.0
2025-06-02 19:22:22,17.3
2025-06-02 19:24:22,17.3
2025-06-02 19:26:22,17.4
2025-06-02 19:28:22,17.2
2025-06-02 19:30:22,17.2
2025-06-02 19:32:22,17.3
2025-06-02 19:34:22,17.3
2025-06-02 19:36:22,17.3
2025-06-02 19:38:22,17.4
2025-06-02 19:40:22,17.3
2025-06-02 19:42:22,17.3
2025-06-02 19:44:22,17.2
2025-06-02 19:46:22,17.3
2025-06-02 19:48:22,17.1
2025-06-02 19:50:22,17.2
2025-06-02 19:52:22,17.3
2025-06-02 19:54:22,17.3
2025-06-02 19:56:22,17.3
2025-06-02 19:58:22,17.3
2025-06-02 20:00:22,17.4
2025-06-02 20:02:22,17.0
2025-06-02 20:04:22,17.0
2025-06-02 20:06:22,16.6
2025-06-02 20:08:22,16.3
2025-06-02 20:10:22,16.1
2025-06-02 20:12:22,16.0
2025-06-02 20:14:22,NA
