------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), 0
lat, 43.464359
long, -3.780640
accuracy (m), 10.0
------------------------------,--------------------
time,temp
2025-04-08 12:23:00,22.7
2025-04-08 12:23:20,21.7
2025-04-08 12:23:40,20.6
2025-04-08 12:24:00,19.5
2025-04-08 12:24:20,18.9
2025-04-08 12:24:40,18.4
2025-04-08 12:25:00,18.0
2025-04-08 12:25:20,17.6
2025-04-08 12:25:40,17.3
2025-04-08 12:26:00,17.1
2025-04-08 12:26:20,16.9
2025-04-08 12:26:40,16.8
2025-04-08 12:27:00,16.6
2025-04-08 12:27:20,16.6
2025-04-08 12:27:40,16.5
2025-04-08 12:28:00,16.5
2025-04-08 12:28:20,16.5
2025-04-08 12:28:40,16.5
2025-04-08 12:29:00,16.7
2025-04-08 12:29:20,16.7
2025-04-08 12:29:40,NA
2025-04-08 12:30:00,NA
2025-04-08 12:30:20,NA
