------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 21
time diff [logger-smartphone](sec), -3
lat, 43.465819
long, -3.778586
accuracy (m), 9.0
------------------------------,--------------------
time,temp
2025-11-13 10:46:40,26.8
2025-11-13 10:47:00,26.4
2025-11-13 10:47:20,26.0
2025-11-13 10:47:40,24.5
2025-11-13 10:48:00,22.8
2025-11-13 10:48:20,21.3
2025-11-13 10:48:40,20.3
2025-11-13 10:49:00,19.5
2025-11-13 10:49:20,18.9
2025-11-13 10:49:40,18.4
2025-11-13 10:50:00,18.1
2025-11-13 10:50:20,17.8
2025-11-13 10:50:40,17.6
2025-11-13 10:51:00,17.5
2025-11-13 10:51:20,17.4
2025-11-13 10:51:40,17.4
2025-11-13 10:52:00,17.3
2025-11-13 10:52:20,17.2
2025-11-13 10:52:40,17.2
2025-11-13 10:53:00,17.2
2025-11-13 10:53:20,17.3
