------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 28
time diff [logger-smartphone](sec), -1
lat, 43.463716
long, -3.781431
accuracy (m), 4.5
------------------------------,--------------------
time,temp
2025-04-08 12:08:20,NA
2025-04-08 12:08:40,24.0
2025-04-08 12:09:00,22.4
2025-04-08 12:09:20,20.7
2025-04-08 12:09:40,19.5
2025-04-08 12:10:00,18.4
2025-04-08 12:10:20,17.5
2025-04-08 12:10:40,16.9
2025-04-08 12:11:00,16.4
2025-04-08 12:11:20,16.1
2025-04-08 12:11:40,15.8
2025-04-08 12:12:00,15.6
2025-04-08 12:12:20,15.4
2025-04-08 12:12:40,15.3
2025-04-08 12:13:00,15.3
2025-04-08 12:13:20,15.2
2025-04-08 12:13:40,15.1
2025-04-08 12:14:00,15.0
2025-04-08 12:14:20,15.1
2025-04-08 12:14:40,15.1
2025-04-08 12:15:00,15.0
2025-04-08 12:15:20,15.0
2025-04-08 12:15:40,15.0
2025-04-08 12:16:00,15.0
2025-04-08 12:16:20,14.9
2025-04-08 12:16:40,14.9
2025-04-08 12:17:00,14.9
2025-04-08 12:17:20,NA
