------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 46
time diff [logger-smartphone](sec), -3
lat, 43.392496
long, -4.366544
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2025-08-10 07:47:40,NA
2025-08-10 07:49:40,23.7
2025-08-10 07:51:40,24.0
2025-08-10 07:53:40,23.7
2025-08-10 07:55:40,22.8
2025-08-10 07:57:40,19.3
2025-08-10 07:59:40,18.4
2025-08-10 08:01:40,18.9
2025-08-10 08:03:40,17.9
2025-08-10 08:05:40,18.1
2025-08-10 08:07:40,18.4
2025-08-10 08:09:40,18.3
2025-08-10 08:11:40,17.8
2025-08-10 08:13:40,17.9
2025-08-10 08:15:40,18.5
2025-08-10 08:17:40,17.9
2025-08-10 08:19:40,17.9
2025-08-10 08:21:40,17.9
2025-08-10 08:23:40,18.1
2025-08-10 08:25:40,18.1
2025-08-10 08:27:40,17.9
2025-08-10 08:29:40,17.7
2025-08-10 08:31:40,17.8
2025-08-10 08:33:40,17.8
2025-08-10 08:35:40,17.8
2025-08-10 08:37:40,18.1
2025-08-10 08:39:40,18.2
2025-08-10 08:41:40,17.9
2025-08-10 08:43:40,17.9
2025-08-10 08:45:40,18.2
2025-08-10 08:47:40,17.8
2025-08-10 08:49:40,18.9
2025-08-10 08:51:40,20.3
2025-08-10 08:53:40,21.6
2025-08-10 08:55:40,22.6
2025-08-10 08:57:40,23.3
2025-08-10 08:59:40,23.9
2025-08-10 09:01:40,24.2
2025-08-10 09:03:40,24.5
2025-08-10 09:05:40,24.3
2025-08-10 09:07:40,24.1
2025-08-10 09:09:40,23.4
2025-08-10 09:11:40,23.6
2025-08-10 09:13:40,24.1
2025-08-10 09:15:40,24.4
2025-08-10 09:17:40,24.8
