------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 29
time diff [logger-smartphone](sec), -1
lat, 43.463632
long, -3.781684
accuracy (m), 4.0
------------------------------,--------------------
time,temp
2025-11-25 10:41:20,17.8
2025-11-25 10:41:40,17.2
2025-11-25 10:42:00,16.2
2025-11-25 10:42:20,15.5
2025-11-25 10:42:40,14.9
2025-11-25 10:43:00,14.4
2025-11-25 10:43:20,14.1
2025-11-25 10:43:40,13.8
2025-11-25 10:44:00,13.6
2025-11-25 10:44:20,13.6
2025-11-25 10:44:40,13.5
2025-11-25 10:45:00,13.5
2025-11-25 10:45:20,13.4
2025-11-25 10:45:40,13.4
2025-11-25 10:46:00,13.3
2025-11-25 10:46:20,13.3
2025-11-25 10:46:40,13.3
2025-11-25 10:47:00,13.3
2025-11-25 10:47:20,13.2
2025-11-25 10:47:40,13.3
2025-11-25 10:48:00,13.3
2025-11-25 10:48:20,13.2
2025-11-25 10:48:40,13.2
2025-11-25 10:49:00,13.2
2025-11-25 10:49:20,13.2
2025-11-25 10:49:40,13.1
2025-11-25 10:50:00,13.1
2025-11-25 10:50:20,13.4
2025-11-25 10:50:40,13.6
