------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 32
time diff [logger-smartphone](sec), -1
lat, 43.465734
long, -3.778932
accuracy (m), 9.5
------------------------------,--------------------
time,temp
2026-04-08 11:07:20,NA
2026-04-08 11:07:40,24.1
2026-04-08 11:08:00,24.9
2026-04-08 11:08:20,24.6
2026-04-08 11:08:40,24.8
2026-04-08 11:09:00,24.9
2026-04-08 11:09:20,24.7
2026-04-08 11:09:40,24.6
2026-04-08 11:10:00,24.6
2026-04-08 11:10:20,22.9
2026-04-08 11:10:40,21.1
2026-04-08 11:11:00,19.8
2026-04-08 11:11:20,18.8
2026-04-08 11:11:40,18.0
2026-04-08 11:12:00,17.4
2026-04-08 11:12:20,16.9
2026-04-08 11:12:40,16.6
2026-04-08 11:13:00,16.4
2026-04-08 11:13:20,16.2
2026-04-08 11:13:40,16.1
2026-04-08 11:14:00,16.0
2026-04-08 11:14:20,15.9
2026-04-08 11:14:40,15.9
2026-04-08 11:15:00,15.7
2026-04-08 11:15:20,15.6
2026-04-08 11:15:40,15.6
2026-04-08 11:16:00,15.6
2026-04-08 11:16:20,15.5
2026-04-08 11:16:40,15.6
2026-04-08 11:17:00,16.0
2026-04-08 11:17:20,16.3
2026-04-08 11:17:40,16.7
