------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 27
time diff [logger-smartphone](sec), -1
lat, 43.465708
long, -3.778945
accuracy (m), 3.7
------------------------------,--------------------
time,temp
2026-07-20 10:55:40,31.0
2026-07-20 10:56:00,30.9
2026-07-20 10:56:20,30.9
2026-07-20 10:56:40,30.7
2026-07-20 10:57:00,30.3
2026-07-20 10:57:20,28.7
2026-07-20 10:57:40,27.3
2026-07-20 10:58:00,26.1
2026-07-20 10:58:20,25.2
2026-07-20 10:58:40,24.5
2026-07-20 10:59:00,24.0
2026-07-20 10:59:20,23.5
2026-07-20 10:59:40,23.3
2026-07-20 11:00:00,23.0
2026-07-20 11:00:20,22.9
2026-07-20 11:00:40,22.7
2026-07-20 11:01:00,22.7
2026-07-20 11:01:20,22.6
2026-07-20 11:01:40,22.6
2026-07-20 11:02:00,22.5
2026-07-20 11:02:20,22.5
2026-07-20 11:02:40,22.5
2026-07-20 11:03:00,22.6
2026-07-20 11:03:20,22.5
2026-07-20 11:03:40,22.7
2026-07-20 11:04:00,22.9
2026-07-20 11:04:20,23.3
