------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, CPH2637
device name, OPPO Reno12 FS 5G
downloading mode, manual
------------------------------,--------------------
serial number, 04E5 4A00 DE5A 05
custom name, Miguel
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 16
time diff [logger-smartphone](sec), -1
lat, 43.451138
long, -3.821618
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2025-03-11 10:14:20,NA
2025-03-11 10:14:40,21.3
2025-03-11 10:15:00,21.0
2025-03-11 10:15:20,20.9
2025-03-11 10:15:40,19.8
2025-03-11 10:16:00,18.4
2025-03-11 10:16:20,17.3
2025-03-11 10:16:40,16.5
2025-03-11 10:17:00,15.9
2025-03-11 10:17:20,15.4
2025-03-11 10:17:40,15.1
2025-03-11 10:18:00,14.8
2025-03-11 10:18:20,14.6
2025-03-11 10:18:40,14.5
2025-03-11 10:19:00,14.4
2025-03-11 10:19:20,14.3
