------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 26
time diff [logger-smartphone](sec), 0
lat, 43.463685
long, -3.781568
accuracy (m), 5.5
------------------------------,--------------------
time,temp
2025-05-20 10:16:20,NA
2025-05-20 10:16:40,25.1
2025-05-20 10:17:00,23.1
2025-05-20 10:17:20,21.6
2025-05-20 10:17:40,20.3
2025-05-20 10:18:00,19.3
2025-05-20 10:18:20,18.5
2025-05-20 10:18:40,17.9
2025-05-20 10:19:00,17.5
2025-05-20 10:19:20,17.2
2025-05-20 10:19:40,17.0
2025-05-20 10:20:00,16.8
2025-05-20 10:20:20,16.7
2025-05-20 10:20:40,16.6
2025-05-20 10:21:00,16.5
2025-05-20 10:21:20,16.4
2025-05-20 10:21:40,16.4
2025-05-20 10:22:00,16.4
2025-05-20 10:22:20,16.3
2025-05-20 10:22:40,16.4
2025-05-20 10:23:00,16.4
2025-05-20 10:23:20,16.4
2025-05-20 10:23:40,16.3
2025-05-20 10:24:00,16.3
2025-05-20 10:24:20,16.3
2025-05-20 10:24:40,16.3
