------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 28
time diff [logger-smartphone](sec), -3
lat, 43.463727
long, -3.781463
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2025-09-10 07:36:20,23.3
2025-09-10 07:36:40,23.2
2025-09-10 07:37:00,23.0
2025-09-10 07:37:20,22.7
2025-09-10 07:37:40,22.3
2025-09-10 07:38:00,22.0
2025-09-10 07:38:20,21.8
2025-09-10 07:38:40,21.7
2025-09-10 07:39:00,21.5
2025-09-10 07:39:20,21.4
2025-09-10 07:39:40,21.4
2025-09-10 07:40:00,21.4
2025-09-10 07:40:20,21.3
2025-09-10 07:40:40,21.3
2025-09-10 07:41:00,21.2
2025-09-10 07:41:20,21.2
2025-09-10 07:41:40,21.2
2025-09-10 07:42:00,21.2
2025-09-10 07:42:20,21.2
2025-09-10 07:42:40,21.2
2025-09-10 07:43:00,21.2
2025-09-10 07:43:20,21.0
2025-09-10 07:43:40,20.9
2025-09-10 07:44:00,20.7
2025-09-10 07:44:20,20.5
2025-09-10 07:44:40,NA
2025-09-10 07:45:00,21.9
2025-09-10 07:45:20,NA
