------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.463786
long, -3.781415
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2025-09-18 12:19:40,NA
2025-09-18 12:20:00,32.0
2025-09-18 12:20:20,32.1
2025-09-18 12:20:40,32.1
2025-09-18 12:21:00,30.3
2025-09-18 12:21:20,28.1
2025-09-18 12:21:40,26.6
2025-09-18 12:22:00,25.3
2025-09-18 12:22:20,24.3
2025-09-18 12:22:40,23.6
2025-09-18 12:23:00,23.1
2025-09-18 12:23:20,22.7
2025-09-18 12:23:40,22.4
2025-09-18 12:24:00,22.1
2025-09-18 12:24:20,22.0
2025-09-18 12:24:40,21.9
2025-09-18 12:25:00,21.8
2025-09-18 12:25:20,21.7
2025-09-18 12:25:40,21.7
2025-09-18 12:26:00,21.6
2025-09-18 12:26:20,21.6
2025-09-18 12:26:40,NA
2025-09-18 12:27:00,NA
