------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 52
time diff [logger-smartphone](sec), 0
lat, NA
long, NA
accuracy (m), NA
------------------------------,--------------------
time,temp
2025-07-10 13:06:01,25.5
2025-07-10 13:06:21,25.8
2025-07-10 13:06:41,25.9
2025-07-10 13:07:01,26.1
2025-07-10 13:07:21,26.5
2025-07-10 13:07:41,26.8
2025-07-10 13:08:01,27.2
2025-07-10 13:08:21,27.5
2025-07-10 13:08:41,27.9
2025-07-10 13:09:01,28.3
2025-07-10 13:09:21,28.4
2025-07-10 13:09:41,28.8
2025-07-10 13:10:01,29.1
2025-07-10 13:10:21,28.0
2025-07-10 13:10:41,26.2
2025-07-10 13:11:01,24.8
2025-07-10 13:11:21,23.7
2025-07-10 13:11:41,22.9
2025-07-10 13:12:01,22.1
2025-07-10 13:12:21,21.7
2025-07-10 13:12:41,21.3
2025-07-10 13:13:01,21.0
2025-07-10 13:13:21,20.9
2025-07-10 13:13:41,20.7
2025-07-10 13:14:01,20.6
2025-07-10 13:14:21,20.5
2025-07-10 13:14:41,20.4
2025-07-10 13:15:01,20.4
2025-07-10 13:15:21,20.3
2025-07-10 13:15:41,20.2
2025-07-10 13:16:01,20.3
2025-07-10 13:16:21,20.2
2025-07-10 13:16:41,20.2
2025-07-10 13:17:01,20.2
2025-07-10 13:17:21,20.3
2025-07-10 13:17:41,20.5
2025-07-10 13:18:01,21.0
2025-07-10 13:18:21,21.4
2025-07-10 13:18:41,21.9
2025-07-10 13:19:01,22.5
2025-07-10 13:19:21,23.1
2025-07-10 13:19:41,23.5
2025-07-10 13:20:01,23.9
2025-07-10 13:20:21,24.2
2025-07-10 13:20:41,24.5
2025-07-10 13:21:01,24.7
2025-07-10 13:21:21,24.9
2025-07-10 13:21:41,25.1
2025-07-10 13:22:01,25.2
2025-07-10 13:22:21,25.4
2025-07-10 13:22:41,25.6
2025-07-10 13:23:01,NA
