------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 63
time diff [logger-smartphone](sec), -3
lat, 43.455637
long, -3.724705
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2025-06-28 07:30:41,NA
2025-06-28 07:32:41,26.7
2025-06-28 07:34:41,27.3
2025-06-28 07:36:41,28.0
2025-06-28 07:38:41,27.5
2025-06-28 07:40:41,26.9
2025-06-28 07:42:41,26.6
2025-06-28 07:44:41,26.3
2025-06-28 07:46:41,26.5
2025-06-28 07:48:41,26.5
2025-06-28 07:50:41,27.5
2025-06-28 07:52:41,26.8
2025-06-28 07:54:41,26.5
2025-06-28 07:56:41,27.4
2025-06-28 07:58:41,27.7
2025-06-28 08:00:41,28.1
2025-06-28 08:02:41,21.6
2025-06-28 08:04:41,20.0
2025-06-28 08:06:41,19.6
2025-06-28 08:08:41,19.8
2025-06-28 08:10:41,19.7
2025-06-28 08:12:41,19.5
2025-06-28 08:14:41,19.4
2025-06-28 08:16:41,19.4
2025-06-28 08:18:41,19.7
2025-06-28 08:20:41,19.7
2025-06-28 08:22:41,19.4
2025-06-28 08:24:41,19.5
2025-06-28 08:26:41,19.4
2025-06-28 08:28:41,19.7
2025-06-28 08:30:41,19.6
2025-06-28 08:32:41,19.5
2025-06-28 08:34:41,19.7
2025-06-28 08:36:41,19.7
2025-06-28 08:38:41,19.7
2025-06-28 08:40:41,19.9
2025-06-28 08:42:41,19.8
2025-06-28 08:44:41,19.5
2025-06-28 08:46:41,19.7
2025-06-28 08:48:41,19.6
2025-06-28 08:50:41,19.9
2025-06-28 08:52:41,19.7
2025-06-28 08:54:41,20.0
2025-06-28 08:56:41,19.6
2025-06-28 08:58:41,19.5
2025-06-28 09:00:41,19.6
2025-06-28 09:02:41,19.7
2025-06-28 09:04:41,19.6
2025-06-28 09:06:41,19.7
2025-06-28 09:08:41,19.6
2025-06-28 09:10:41,19.8
2025-06-28 09:12:41,21.2
2025-06-28 09:14:41,22.7
2025-06-28 09:16:41,24.2
2025-06-28 09:18:41,25.1
2025-06-28 09:20:41,26.1
2025-06-28 09:22:41,26.3
2025-06-28 09:24:41,26.2
2025-06-28 09:26:41,26.3
2025-06-28 09:28:41,26.8
2025-06-28 09:30:41,27.9
2025-06-28 09:32:41,27.8
2025-06-28 09:34:41,27.6
