------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 20
time diff [logger-smartphone](sec), -2
lat, 43.463685
long, -3.781745
accuracy (m), 4.0
------------------------------,--------------------
time,temp
2026-02-02 11:26:20,19.6
2026-02-02 11:26:40,19.7
2026-02-02 11:27:00,19.3
2026-02-02 11:27:20,17.9
2026-02-02 11:27:40,16.6
2026-02-02 11:28:00,15.6
2026-02-02 11:28:20,14.8
2026-02-02 11:28:40,14.3
2026-02-02 11:29:00,13.8
2026-02-02 11:29:20,13.6
2026-02-02 11:29:40,13.3
2026-02-02 11:30:00,13.1
2026-02-02 11:30:20,13.0
2026-02-02 11:30:40,12.9
2026-02-02 11:31:00,12.8
2026-02-02 11:31:20,12.7
2026-02-02 11:31:40,12.8
2026-02-02 11:32:00,NA
2026-02-02 11:32:20,NA
2026-02-02 11:32:40,NA
