------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 24
time diff [logger-smartphone](sec), -1
lat, 43.463686
long, -3.781472
accuracy (m), 9.0
------------------------------,--------------------
time,temp
2025-12-02 11:13:00,NA
2025-12-02 11:13:20,24.8
2025-12-02 11:13:40,24.0
2025-12-02 11:14:00,22.1
2025-12-02 11:14:20,20.4
2025-12-02 11:14:40,19.2
2025-12-02 11:15:00,18.2
2025-12-02 11:15:20,17.3
2025-12-02 11:15:40,16.8
2025-12-02 11:16:00,16.4
2025-12-02 11:16:20,16.0
2025-12-02 11:16:40,15.8
2025-12-02 11:17:00,15.6
2025-12-02 11:17:20,15.5
2025-12-02 11:17:40,15.4
2025-12-02 11:18:00,15.3
2025-12-02 11:18:20,15.2
2025-12-02 11:18:40,15.2
2025-12-02 11:19:00,15.2
2025-12-02 11:19:20,15.2
2025-12-02 11:19:40,15.2
2025-12-02 11:20:00,15.1
2025-12-02 11:20:20,15.1
2025-12-02 11:20:40,NA
