------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 5.7
downloading device type, android
device, Pocket
device name, Pocket
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 73
time diff [logger-smartphone](sec), 0
lat, 43.455761
long, -3.742693
accuracy (m), 7.4
------------------------------,--------------------
time,temp
2024-12-13 13:50:01,17.5
2024-12-13 13:52:01,16.3
2024-12-13 13:54:01,15.5
2024-12-13 13:56:01,14.9
2024-12-13 13:58:01,15.6
2024-12-13 14:00:01,16.0
2024-12-13 14:02:01,16.2
2024-12-13 14:04:01,16.0
2024-12-13 14:06:01,15.0
2024-12-13 14:08:01,14.8
2024-12-13 14:10:01,14.8
2024-12-13 14:12:01,14.9
2024-12-13 14:14:01,14.8
2024-12-13 14:16:01,14.8
2024-12-13 14:18:01,14.9
2024-12-13 14:20:01,14.7
2024-12-13 14:22:01,14.4
2024-12-13 14:24:01,14.5
2024-12-13 14:26:01,13.9
2024-12-13 14:28:01,14.0
2024-12-13 14:30:01,14.7
2024-12-13 14:32:01,14.9
2024-12-13 14:34:01,14.9
2024-12-13 14:36:01,14.8
2024-12-13 14:38:01,14.8
2024-12-13 14:40:01,14.9
2024-12-13 14:42:01,14.9
2024-12-13 14:44:01,14.8
2024-12-13 14:46:01,14.7
2024-12-13 14:48:01,14.7
2024-12-13 14:50:01,14.8
2024-12-13 14:52:01,14.7
2024-12-13 14:54:01,14.7
2024-12-13 14:56:01,14.6
2024-12-13 14:58:01,14.8
2024-12-13 15:00:01,14.7
2024-12-13 15:02:01,14.7
2024-12-13 15:04:01,14.7
2024-12-13 15:06:01,14.8
2024-12-13 15:08:01,14.8
2024-12-13 15:10:01,14.7
2024-12-13 15:12:01,14.8
2024-12-13 15:14:01,14.7
2024-12-13 15:16:01,14.7
2024-12-13 15:18:01,14.7
2024-12-13 15:20:01,14.6
2024-12-13 15:22:01,14.7
2024-12-13 15:24:01,14.7
2024-12-13 15:26:01,14.7
2024-12-13 15:28:01,14.7
2024-12-13 15:30:01,14.7
2024-12-13 15:32:01,14.7
2024-12-13 15:34:01,14.7
2024-12-13 15:36:01,14.1
2024-12-13 15:38:01,13.4
2024-12-13 15:40:01,13.0
2024-12-13 15:42:01,13.1
2024-12-13 15:44:01,13.2
2024-12-13 15:46:01,12.0
2024-12-13 15:48:01,10.6
2024-12-13 15:50:01,9.9
2024-12-13 15:52:01,9.5
2024-12-13 15:54:01,9.3
2024-12-13 15:56:01,9.2
2024-12-13 15:58:01,9.1
2024-12-13 16:00:01,9.0
2024-12-13 16:02:01,9.2
2024-12-13 16:04:01,9.5
2024-12-13 16:06:01,9.6
2024-12-13 16:08:01,9.8
2024-12-13 16:10:01,9.8
2024-12-13 16:12:01,9.9
2024-12-13 16:14:01,NA
