------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, surf-igna
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 50
time diff [logger-smartphone](sec), -1
lat, 43.392396
long, -4.366493
accuracy (m), 4.2
------------------------------,--------------------
time,temp
2025-02-15 15:20:24,NA
2025-02-15 15:22:24,18.1
2025-02-15 15:24:24,17.0
2025-02-15 15:26:24,16.1
2025-02-15 15:28:24,14.1
2025-02-15 15:30:24,13.8
2025-02-15 15:32:24,13.8
2025-02-15 15:34:24,13.8
2025-02-15 15:36:24,13.8
2025-02-15 15:38:24,13.7
2025-02-15 15:40:24,13.7
2025-02-15 15:42:24,13.8
2025-02-15 15:44:24,13.8
2025-02-15 15:46:24,13.7
2025-02-15 15:48:24,13.7
2025-02-15 15:50:24,13.7
2025-02-15 15:52:24,13.7
2025-02-15 15:54:24,13.7
2025-02-15 15:56:24,13.7
2025-02-15 15:58:24,13.7
2025-02-15 16:00:24,13.7
2025-02-15 16:02:24,13.7
2025-02-15 16:04:24,13.7
2025-02-15 16:06:24,13.7
2025-02-15 16:08:24,13.7
2025-02-15 16:10:24,13.6
2025-02-15 16:12:24,13.7
2025-02-15 16:14:24,13.7
2025-02-15 16:16:24,13.6
2025-02-15 16:18:24,13.6
2025-02-15 16:20:24,13.6
2025-02-15 16:22:24,13.6
2025-02-15 16:24:24,13.6
2025-02-15 16:26:24,13.7
2025-02-15 16:28:24,13.6
2025-02-15 16:30:24,13.6
2025-02-15 16:32:24,13.6
2025-02-15 16:34:24,13.6
2025-02-15 16:36:24,13.6
2025-02-15 16:38:24,13.6
2025-02-15 16:40:24,13.6
2025-02-15 16:42:24,13.7
2025-02-15 16:44:24,13.4
2025-02-15 16:46:24,13.3
2025-02-15 16:48:24,13.3
2025-02-15 16:50:24,13.2
2025-02-15 16:52:24,13.1
2025-02-15 16:54:24,13.0
2025-02-15 16:56:24,12.9
2025-02-15 16:58:24,12.8
