------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 0441 B600 5A27 0E
custom name, POM10
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 55
time diff [logger-smartphone](sec), 0
lat, 43.442853
long, -4.022052
accuracy (m), 10.0
------------------------------,--------------------
time,temp
2025-08-11 14:35:20,NA
2025-08-11 14:35:40,28.1
2025-08-11 14:36:00,28.6
2025-08-11 14:36:20,29.1
2025-08-11 14:36:40,28.8
2025-08-11 14:37:00,27.1
2025-08-11 14:37:20,25.6
2025-08-11 14:37:40,24.4
2025-08-11 14:38:00,23.5
2025-08-11 14:38:20,22.8
2025-08-11 14:38:40,22.2
2025-08-11 14:39:00,21.7
2025-08-11 14:39:20,21.4
2025-08-11 14:39:40,21.1
2025-08-11 14:40:00,20.8
2025-08-11 14:40:20,20.6
2025-08-11 14:40:40,20.6
2025-08-11 14:41:00,20.5
2025-08-11 14:41:20,20.4
2025-08-11 14:41:40,20.3
2025-08-11 14:42:00,20.3
2025-08-11 14:42:20,20.3
2025-08-11 14:42:40,20.3
2025-08-11 14:43:00,20.3
2025-08-11 14:43:20,20.4
2025-08-11 14:43:40,20.4
2025-08-11 14:44:00,20.3
2025-08-11 14:44:20,20.3
2025-08-11 14:44:40,20.3
2025-08-11 14:45:00,20.4
2025-08-11 14:45:20,20.4
2025-08-11 14:45:40,20.4
2025-08-11 14:46:00,20.5
2025-08-11 14:46:20,20.4
2025-08-11 14:46:40,20.5
2025-08-11 14:47:00,20.4
2025-08-11 14:47:20,20.4
2025-08-11 14:47:40,20.5
2025-08-11 14:48:00,20.5
2025-08-11 14:48:20,20.4
2025-08-11 14:48:40,20.4
2025-08-11 14:49:00,20.4
2025-08-11 14:49:20,20.5
2025-08-11 14:49:40,20.4
2025-08-11 14:50:00,20.4
2025-08-11 14:50:20,20.4
2025-08-11 14:50:40,20.3
2025-08-11 14:51:00,20.3
2025-08-11 14:51:20,20.3
2025-08-11 14:51:40,20.3
2025-08-11 14:52:00,20.3
2025-08-11 14:52:20,20.4
2025-08-11 14:52:40,20.7
2025-08-11 14:53:00,21.4
2025-08-11 14:53:20,22.2
