------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 27
time diff [logger-smartphone](sec), -1
lat, 43.465667
long, -3.778213
accuracy (m), 2.5
------------------------------,--------------------
time,temp
2026-03-23 12:38:01,25.7
2026-03-23 12:38:21,25.9
2026-03-23 12:38:41,24.9
2026-03-23 12:39:01,22.6
2026-03-23 12:39:21,20.7
2026-03-23 12:39:41,19.2
2026-03-23 12:40:01,18.0
2026-03-23 12:40:21,17.1
2026-03-23 12:40:41,16.5
2026-03-23 12:41:01,15.9
2026-03-23 12:41:21,15.6
2026-03-23 12:41:41,15.3
2026-03-23 12:42:01,15.1
2026-03-23 12:42:21,15.1
2026-03-23 12:42:41,14.9
2026-03-23 12:43:01,14.8
2026-03-23 12:43:21,14.7
2026-03-23 12:43:41,14.7
2026-03-23 12:44:01,14.6
2026-03-23 12:44:21,14.6
2026-03-23 12:44:41,14.6
2026-03-23 12:45:01,14.5
2026-03-23 12:45:21,14.5
2026-03-23 12:45:41,14.6
2026-03-23 12:46:01,14.5
2026-03-23 12:46:21,14.5
2026-03-23 12:46:41,NA
