------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 36
time diff [logger-smartphone](sec), -3
lat, 43.465720
long, -3.778935
accuracy (m), 4.2
------------------------------,--------------------
time,temp
2026-06-29 10:43:20,23.5
2026-06-29 10:43:40,23.4
2026-06-29 10:44:00,23.4
2026-06-29 10:44:20,23.3
2026-06-29 10:44:40,23.0
2026-06-29 10:45:00,22.8
2026-06-29 10:45:20,22.6
2026-06-29 10:45:40,22.5
2026-06-29 10:46:00,22.4
2026-06-29 10:46:20,22.3
2026-06-29 10:46:40,22.3
2026-06-29 10:47:00,22.2
2026-06-29 10:47:20,22.2
2026-06-29 10:47:40,22.1
2026-06-29 10:48:00,22.1
2026-06-29 10:48:20,22.1
2026-06-29 10:48:40,22.1
2026-06-29 10:49:00,22.1
2026-06-29 10:49:20,22.1
2026-06-29 10:49:40,22.1
2026-06-29 10:50:00,22.1
2026-06-29 10:50:20,22.0
2026-06-29 10:50:40,22.1
2026-06-29 10:51:00,22.0
2026-06-29 10:51:20,22.1
2026-06-29 10:51:40,22.0
2026-06-29 10:52:00,22.1
2026-06-29 10:52:20,22.1
2026-06-29 10:52:40,22.1
2026-06-29 10:53:00,22.1
2026-06-29 10:53:20,22.1
2026-06-29 10:53:40,22.1
2026-06-29 10:54:00,22.1
2026-06-29 10:54:20,22.1
2026-06-29 10:54:40,22.0
2026-06-29 10:55:00,NA
