------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 40
time diff [logger-smartphone](sec), -2
lat, 43.465687
long, -3.778898
accuracy (m), 1.6
------------------------------,--------------------
time,temp
2026-05-21 11:09:20,30.9
2026-05-21 11:09:40,31.1
2026-05-21 11:10:00,31.6
2026-05-21 11:10:20,31.4
2026-05-21 11:10:40,28.9
2026-05-21 11:11:00,26.7
2026-05-21 11:11:20,24.8
2026-05-21 11:11:40,23.5
2026-05-21 11:12:00,22.4
2026-05-21 11:12:20,21.6
2026-05-21 11:12:40,20.9
2026-05-21 11:13:00,20.3
2026-05-21 11:13:20,19.8
2026-05-21 11:13:40,19.4
2026-05-21 11:14:00,19.2
2026-05-21 11:14:20,18.8
2026-05-21 11:14:40,18.7
2026-05-21 11:15:00,18.7
2026-05-21 11:15:20,18.6
2026-05-21 11:15:40,18.5
2026-05-21 11:16:00,18.4
2026-05-21 11:16:20,18.4
2026-05-21 11:16:40,18.4
2026-05-21 11:17:00,18.4
2026-05-21 11:17:20,18.4
2026-05-21 11:17:40,18.4
2026-05-21 11:18:00,18.3
2026-05-21 11:18:20,18.3
2026-05-21 11:18:40,18.3
2026-05-21 11:19:00,18.4
2026-05-21 11:19:20,18.3
2026-05-21 11:19:40,18.4
2026-05-21 11:20:00,18.4
2026-05-21 11:20:20,18.5
2026-05-21 11:20:40,18.8
2026-05-21 11:21:00,19.1
2026-05-21 11:21:20,19.5
2026-05-21 11:21:40,20.2
2026-05-21 11:22:00,NA
2026-05-21 11:22:20,NA
