------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.465843
long, -3.778632
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2025-11-13 10:47:00,24.3
2025-11-13 10:47:20,24.0
2025-11-13 10:47:40,22.7
2025-11-13 10:48:00,21.4
2025-11-13 10:48:20,20.4
2025-11-13 10:48:40,19.6
2025-11-13 10:49:00,18.9
2025-11-13 10:49:20,18.5
2025-11-13 10:49:40,18.2
2025-11-13 10:50:00,17.9
2025-11-13 10:50:20,17.7
2025-11-13 10:50:40,17.5
2025-11-13 10:51:00,17.4
2025-11-13 10:51:20,17.4
2025-11-13 10:51:40,17.3
2025-11-13 10:52:00,17.3
2025-11-13 10:52:20,17.2
2025-11-13 10:52:40,17.1
2025-11-13 10:53:00,17.2
2025-11-13 10:53:20,17.2
2025-11-13 10:53:40,17.4
2025-11-13 10:54:00,17.4
2025-11-13 10:54:20,17.3
