------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 18
time diff [logger-smartphone](sec), -1
lat, 43.451997
long, -3.961601
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2026-03-27 11:51:00,17.5
2026-03-27 11:51:20,17.0
2026-03-27 11:51:40,16.3
2026-03-27 11:52:00,15.6
2026-03-27 11:52:20,15.1
2026-03-27 11:52:40,14.8
2026-03-27 11:53:00,14.5
2026-03-27 11:53:20,14.2
2026-03-27 11:53:40,14.1
2026-03-27 11:54:00,14.1
2026-03-27 11:54:20,14.0
2026-03-27 11:54:40,14.0
2026-03-27 11:55:00,13.9
2026-03-27 11:55:20,13.8
2026-03-27 11:55:40,13.8
2026-03-27 11:56:00,13.8
2026-03-27 11:56:20,13.8
2026-03-27 11:56:40,13.7
