------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 24
time diff [logger-smartphone](sec), -1
lat, 43.463680
long, -3.781520
accuracy (m), 9.0
------------------------------,--------------------
time,temp
2025-11-27 08:10:00,23.3
2025-11-27 08:10:20,22.6
2025-11-27 08:10:40,20.5
2025-11-27 08:11:00,18.8
2025-11-27 08:11:20,17.4
2025-11-27 08:11:40,16.3
2025-11-27 08:12:00,15.6
2025-11-27 08:12:20,14.9
2025-11-27 08:12:40,14.5
2025-11-27 08:13:00,14.2
2025-11-27 08:13:20,14.1
2025-11-27 08:13:40,14.0
2025-11-27 08:14:00,13.9
2025-11-27 08:14:20,13.8
2025-11-27 08:14:40,13.7
2025-11-27 08:15:00,13.7
2025-11-27 08:15:20,13.5
2025-11-27 08:15:40,13.5
2025-11-27 08:16:00,13.4
2025-11-27 08:16:20,13.3
2025-11-27 08:16:40,13.2
2025-11-27 08:17:00,13.2
2025-11-27 08:17:20,13.1
2025-11-27 08:17:40,13.1
