------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 61
time diff [logger-smartphone](sec), -5
lat, 43.458511
long, -3.725819
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2026-09-01 17:07:18,NA
2026-09-01 17:09:18,24.9
2026-09-01 17:11:18,25.2
2026-09-01 17:13:18,25.3
2026-09-01 17:15:18,25.3
2026-09-01 17:17:18,25.6
2026-09-01 17:19:18,25.6
2026-09-01 17:21:18,26.4
2026-09-01 17:23:18,22.8
2026-09-01 17:25:18,21.8
2026-09-01 17:27:18,21.5
2026-09-01 17:29:18,21.5
2026-09-01 17:31:18,21.5
2026-09-01 17:33:18,21.5
2026-09-01 17:35:18,21.5
2026-09-01 17:37:18,21.4
2026-09-01 17:39:18,21.5
2026-09-01 17:41:18,21.4
2026-09-01 17:43:18,21.3
2026-09-01 17:45:18,21.4
2026-09-01 17:47:18,21.4
2026-09-01 17:49:18,21.4
2026-09-01 17:51:18,21.4
2026-09-01 17:53:18,21.5
2026-09-01 17:55:18,21.7
2026-09-01 17:57:18,21.5
2026-09-01 17:59:18,21.5
2026-09-01 18:01:18,21.5
2026-09-01 18:03:18,21.5
2026-09-01 18:05:18,21.5
2026-09-01 18:07:18,21.5
2026-09-01 18:09:18,21.6
2026-09-01 18:11:18,21.5
2026-09-01 18:13:18,21.5
2026-09-01 18:15:18,21.5
2026-09-01 18:17:18,21.4
2026-09-01 18:19:18,21.4
2026-09-01 18:21:18,21.5
2026-09-01 18:23:18,21.6
2026-09-01 18:25:18,21.6
2026-09-01 18:27:18,21.6
2026-09-01 18:29:18,21.6
2026-09-01 18:31:18,21.6
2026-09-01 18:33:18,21.6
2026-09-01 18:35:18,21.6
2026-09-01 18:37:18,21.6
2026-09-01 18:39:18,21.5
2026-09-01 18:41:18,21.5
2026-09-01 18:43:18,21.5
2026-09-01 18:45:18,21.6
2026-09-01 18:47:18,21.6
2026-09-01 18:49:18,21.6
2026-09-01 18:51:18,21.5
2026-09-01 18:53:18,21.0
2026-09-01 18:55:18,19.8
2026-09-01 18:57:18,19.0
2026-09-01 18:59:18,18.4
2026-09-01 19:01:18,18.2
2026-09-01 19:03:18,18.3
2026-09-01 19:05:18,18.3
2026-09-01 19:07:18,18.5
