------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 29
time diff [logger-smartphone](sec), -2
lat, 43.465944
long, -3.778813
accuracy (m), 9.0
------------------------------,--------------------
time,temp
2025-10-21 14:12:00,26.6
2025-10-21 14:12:20,26.6
2025-10-21 14:12:40,26.8
2025-10-21 14:13:00,27.0
2025-10-21 14:13:20,27.1
2025-10-21 14:13:40,25.3
2025-10-21 14:14:00,23.5
2025-10-21 14:14:20,22.2
2025-10-21 14:14:40,21.1
2025-10-21 14:15:00,20.2
2025-10-21 14:15:20,19.6
2025-10-21 14:15:40,19.1
2025-10-21 14:16:00,18.9
2025-10-21 14:16:20,18.5
2025-10-21 14:16:40,18.3
2025-10-21 14:17:00,18.2
2025-10-21 14:17:20,18.0
2025-10-21 14:17:40,17.9
2025-10-21 14:18:00,17.9
2025-10-21 14:18:20,17.9
2025-10-21 14:18:40,17.8
2025-10-21 14:19:00,17.9
2025-10-21 14:19:20,17.9
2025-10-21 14:19:40,18.6
2025-10-21 14:20:00,19.4
2025-10-21 14:20:20,20.4
2025-10-21 14:20:40,22.0
2025-10-21 14:21:00,23.5
2025-10-21 14:21:20,24.6
