------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 19
time diff [logger-smartphone](sec), -2
lat, 43.463590
long, -3.781698
accuracy (m), 1.4
------------------------------,--------------------
time,temp
2026-07-15 09:50:40,27.6
2026-07-15 09:51:00,27.9
2026-07-15 09:51:20,27.7
2026-07-15 09:51:40,26.5
2026-07-15 09:52:00,25.4
2026-07-15 09:52:20,24.5
2026-07-15 09:52:40,23.7
2026-07-15 09:53:00,23.3
2026-07-15 09:53:20,22.9
2026-07-15 09:53:40,22.6
2026-07-15 09:54:00,22.5
2026-07-15 09:54:20,22.3
2026-07-15 09:54:40,22.2
2026-07-15 09:55:00,22.1
2026-07-15 09:55:20,22.0
2026-07-15 09:55:40,21.9
2026-07-15 09:56:00,21.9
2026-07-15 09:56:20,21.9
2026-07-15 09:56:40,NA
