------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 28
time diff [logger-smartphone](sec), -1
lat, 43.465752
long, -3.778597
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2026-01-19 16:37:20,12.9
2026-01-19 16:37:40,13.2
2026-01-19 16:38:00,13.7
2026-01-19 16:38:20,14.0
2026-01-19 16:38:40,14.3
2026-01-19 16:39:00,14.0
2026-01-19 16:39:20,13.8
2026-01-19 16:39:40,13.6
2026-01-19 16:40:00,13.5
2026-01-19 16:40:20,13.4
2026-01-19 16:40:40,13.3
2026-01-19 16:41:00,13.3
2026-01-19 16:41:20,13.2
2026-01-19 16:41:40,13.2
2026-01-19 16:42:00,13.2
2026-01-19 16:42:20,13.1
2026-01-19 16:42:40,13.1
2026-01-19 16:43:00,13.1
2026-01-19 16:43:20,13.1
2026-01-19 16:43:40,13.1
2026-01-19 16:44:00,13.1
2026-01-19 16:44:20,13.1
2026-01-19 16:44:40,13.1
2026-01-19 16:45:00,13.1
2026-01-19 16:45:20,13.1
2026-01-19 16:45:40,13.1
2026-01-19 16:46:00,13.1
2026-01-19 16:46:20,NA
