------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 37
time diff [logger-smartphone](sec), -2
lat, 43.463958
long, -3.781537
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2026-06-29 10:24:00,NA
2026-06-29 10:24:20,23.8
2026-06-29 10:24:40,23.9
2026-06-29 10:25:00,24.3
2026-06-29 10:25:20,24.7
2026-06-29 10:25:40,25.0
2026-06-29 10:26:00,24.9
2026-06-29 10:26:20,24.8
2026-06-29 10:26:40,24.6
2026-06-29 10:27:00,24.1
2026-06-29 10:27:20,23.6
2026-06-29 10:27:40,23.2
2026-06-29 10:28:00,22.9
2026-06-29 10:28:20,22.6
2026-06-29 10:28:40,22.5
2026-06-29 10:29:00,22.4
2026-06-29 10:29:20,22.3
2026-06-29 10:29:40,22.2
2026-06-29 10:30:00,22.2
2026-06-29 10:30:20,22.1
2026-06-29 10:30:40,22.0
2026-06-29 10:31:00,22.0
2026-06-29 10:31:20,22.1
2026-06-29 10:31:40,22.0
2026-06-29 10:32:00,22.0
2026-06-29 10:32:20,22.0
2026-06-29 10:32:40,22.0
2026-06-29 10:33:00,22.0
2026-06-29 10:33:20,22.0
2026-06-29 10:33:40,22.0
2026-06-29 10:34:00,22.0
2026-06-29 10:34:20,22.0
2026-06-29 10:34:40,21.9
2026-06-29 10:35:00,21.8
2026-06-29 10:35:20,21.7
2026-06-29 10:35:40,22.2
2026-06-29 10:36:00,22.6
