------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 35
time diff [logger-smartphone](sec), -1
lat, 43.465687
long, -3.778454
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2025-05-28 13:28:20,NA
2025-05-28 13:28:40,23.9
2025-05-28 13:29:00,23.6
2025-05-28 13:29:20,23.2
2025-05-28 13:29:40,23.0
2025-05-28 13:30:00,22.7
2025-05-28 13:30:20,22.5
2025-05-28 13:30:40,22.5
2025-05-28 13:31:00,22.5
2025-05-28 13:31:20,22.4
2025-05-28 13:31:40,22.3
2025-05-28 13:32:00,22.2
2025-05-28 13:32:20,22.3
2025-05-28 13:32:40,22.4
2025-05-28 13:33:00,22.9
2025-05-28 13:33:20,22.3
2025-05-28 13:33:40,21.4
2025-05-28 13:34:00,20.7
2025-05-28 13:34:20,20.2
2025-05-28 13:34:40,19.8
2025-05-28 13:35:00,19.3
2025-05-28 13:35:20,19.0
2025-05-28 13:35:40,18.7
2025-05-28 13:36:00,18.4
2025-05-28 13:36:20,18.2
2025-05-28 13:36:40,18.0
2025-05-28 13:37:00,18.0
2025-05-28 13:37:20,17.9
2025-05-28 13:37:40,17.9
2025-05-28 13:38:00,17.8
2025-05-28 13:38:20,17.7
2025-05-28 13:38:40,17.6
2025-05-28 13:39:00,17.6
2025-05-28 13:39:20,17.5
2025-05-28 13:39:40,NA
