------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 21
time diff [logger-smartphone](sec), 0
lat, 43.463654
long, -3.781579
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2025-06-18 07:29:40,26.1
2025-06-18 07:30:00,26.0
2025-06-18 07:30:20,25.6
2025-06-18 07:30:40,24.1
2025-06-18 07:31:00,22.8
2025-06-18 07:31:20,21.7
2025-06-18 07:31:40,20.9
2025-06-18 07:32:00,20.2
2025-06-18 07:32:20,19.8
2025-06-18 07:32:40,19.4
2025-06-18 07:33:00,19.2
2025-06-18 07:33:20,18.9
2025-06-18 07:33:40,18.8
2025-06-18 07:34:00,18.7
2025-06-18 07:34:20,18.6
2025-06-18 07:34:40,18.5
2025-06-18 07:35:00,18.6
2025-06-18 07:35:20,18.5
2025-06-18 07:35:40,18.5
2025-06-18 07:36:00,18.4
2025-06-18 07:36:20,18.5
