------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 21
time diff [logger-smartphone](sec), -2
lat, 43.465594
long, -3.778360
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2026-03-30 10:45:01,15.9
2026-03-30 10:45:21,15.9
2026-03-30 10:45:41,15.3
2026-03-30 10:46:01,14.8
2026-03-30 10:46:21,14.4
2026-03-30 10:46:41,14.1
2026-03-30 10:47:01,13.9
2026-03-30 10:47:21,13.8
2026-03-30 10:47:41,13.6
2026-03-30 10:48:01,13.5
2026-03-30 10:48:21,13.4
2026-03-30 10:48:41,13.3
2026-03-30 10:49:01,13.4
2026-03-30 10:49:21,13.3
2026-03-30 10:49:41,13.3
2026-03-30 10:50:01,13.3
2026-03-30 10:50:21,13.3
2026-03-30 10:50:41,13.3
2026-03-30 10:51:01,13.3
2026-03-30 10:51:21,13.2
2026-03-30 10:51:41,NA
