------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 27
time diff [logger-smartphone](sec), -1
lat, 43.463703
long, -3.781453
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2025-04-08 12:06:40,NA
2025-04-08 12:07:00,NA
2025-04-08 12:07:20,24.1
2025-04-08 12:07:40,22.2
2025-04-08 12:08:00,20.6
2025-04-08 12:08:20,19.2
2025-04-08 12:08:40,18.1
2025-04-08 12:09:00,17.3
2025-04-08 12:09:20,16.7
2025-04-08 12:09:40,16.3
2025-04-08 12:10:00,16.0
2025-04-08 12:10:20,15.7
2025-04-08 12:10:40,15.6
2025-04-08 12:11:00,15.4
2025-04-08 12:11:20,15.4
2025-04-08 12:11:40,15.3
2025-04-08 12:12:00,15.3
2025-04-08 12:12:20,15.1
2025-04-08 12:12:40,15.1
2025-04-08 12:13:00,15.1
2025-04-08 12:13:20,15.1
2025-04-08 12:13:40,15.1
2025-04-08 12:14:00,15.1
2025-04-08 12:14:20,15.1
2025-04-08 12:14:40,15.1
2025-04-08 12:15:00,15.5
2025-04-08 12:15:20,NA
