------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 22
time diff [logger-smartphone](sec), -1
lat, 43.466823
long, -3.766744
accuracy (m), 6.0
------------------------------,--------------------
time,temp
2026-03-18 11:44:21,27.1
2026-03-18 11:44:41,25.6
2026-03-18 11:45:01,23.5
2026-03-18 11:45:21,21.7
2026-03-18 11:45:41,20.2
2026-03-18 11:46:01,19.2
2026-03-18 11:46:21,18.3
2026-03-18 11:46:41,17.7
2026-03-18 11:47:01,17.3
2026-03-18 11:47:21,16.9
2026-03-18 11:47:41,16.6
2026-03-18 11:48:01,16.4
2026-03-18 11:48:21,16.3
2026-03-18 11:48:41,16.2
2026-03-18 11:49:01,16.1
2026-03-18 11:49:21,16.0
2026-03-18 11:49:41,16.0
2026-03-18 11:50:01,15.9
2026-03-18 11:50:21,15.9
2026-03-18 11:50:41,15.9
2026-03-18 11:51:01,15.9
2026-03-18 11:51:21,16.3
