------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 29
time diff [logger-smartphone](sec), -1
lat, 43.463642
long, -3.781742
accuracy (m), 2.2
------------------------------,--------------------
time,temp
2026-06-01 10:30:20,27.3
2026-06-01 10:30:40,27.4
2026-06-01 10:31:00,26.2
2026-06-01 10:31:20,24.9
2026-06-01 10:31:40,24.0
2026-06-01 10:32:00,23.3
2026-06-01 10:32:20,22.6
2026-06-01 10:32:40,22.2
2026-06-01 10:33:00,21.9
2026-06-01 10:33:20,21.6
2026-06-01 10:33:40,21.4
2026-06-01 10:34:00,21.2
2026-06-01 10:34:20,21.0
2026-06-01 10:34:40,20.9
2026-06-01 10:35:00,20.9
2026-06-01 10:35:20,20.8
2026-06-01 10:35:40,20.7
2026-06-01 10:36:00,20.7
2026-06-01 10:36:20,20.6
2026-06-01 10:36:40,20.6
2026-06-01 10:37:00,NA
2026-06-01 10:37:20,NA
2026-06-01 10:37:40,NA
2026-06-01 10:38:00,NA
2026-06-01 10:38:20,NA
2026-06-01 10:38:40,NA
2026-06-01 10:39:00,NA
2026-06-01 10:39:20,NA
2026-06-01 10:39:40,NA
