------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 47
time diff [logger-smartphone](sec), -1
lat, 43.450414
long, -3.963184
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2025-08-03 08:55:02,NA
2025-08-03 08:57:02,23.9
2025-08-03 08:59:02,24.1
2025-08-03 09:01:02,24.6
2025-08-03 09:03:02,26.1
2025-08-03 09:05:02,27.4
2025-08-03 09:07:02,29.1
2025-08-03 09:09:02,30.2
2025-08-03 09:11:02,26.9
2025-08-03 09:13:02,22.1
2025-08-03 09:15:02,21.1
2025-08-03 09:17:02,20.9
2025-08-03 09:19:02,21.0
2025-08-03 09:21:02,21.0
2025-08-03 09:23:02,20.9
2025-08-03 09:25:02,21.0
2025-08-03 09:27:02,20.9
2025-08-03 09:29:02,20.9
2025-08-03 09:31:02,21.0
2025-08-03 09:33:02,20.9
2025-08-03 09:35:02,20.9
2025-08-03 09:37:02,21.0
2025-08-03 09:39:02,21.1
2025-08-03 09:41:02,21.1
2025-08-03 09:43:02,20.9
2025-08-03 09:45:02,21.0
2025-08-03 09:47:02,21.1
2025-08-03 09:49:02,21.1
2025-08-03 09:51:02,21.1
2025-08-03 09:53:02,21.2
2025-08-03 09:55:02,21.1
2025-08-03 09:57:02,21.0
2025-08-03 09:59:02,21.0
2025-08-03 10:01:02,21.1
2025-08-03 10:03:02,21.1
2025-08-03 10:05:02,21.1
2025-08-03 10:07:02,21.1
2025-08-03 10:09:02,21.2
2025-08-03 10:11:02,21.3
2025-08-03 10:13:02,22.0
2025-08-03 10:15:02,22.9
2025-08-03 10:17:02,22.9
2025-08-03 10:19:02,24.7
2025-08-03 10:21:02,24.0
2025-08-03 10:23:02,22.4
2025-08-03 10:25:02,23.9
2025-08-03 10:27:02,25.0
